stock_code,product_description,product_category,avg_unit_price,min_unit_price,max_unit_price,transaction_line_count,completed_line_count
23529,WALL ART DOLLY GIRL,Retail Product,4.34,2.66,7.46,37,37
23530,WALL ART ONLY ONE PERSON,Retail Product,5.57,3.57,10.79,88,88
23531,WALL ART BIG LOVE,Retail Product,7.66,4.76,14.13,114,114
23532,WALL ART WORK REST AND PLAY,Retail Product,5.3,1.95,10.79,31,31
23533,WALL ART GARDEN HAVEN,Retail Product,6.17,1.95,12.46,36,36
23534,WALL ART STOP FOR TEA,Retail Product,7.52,3.88,14.95,264,262
23535,WALL ART BICYCLE SAFETY,Retail Product,7.41,3.88,14.95,221,220
23536,WALL ART VILLAGE SHOW,Retail Product,6.78,3.88,16.09,86,85
23537,WALL ART I LOVE LONDON,Retail Product,6.94,4.15,10.79,34,34
23538,WALL ART VINTAGE HEART,Retail Product,5.75,3.58,12.46,33,33
23539,WALL ART LOVES' SECRET,Retail Product,6.59,3.88,12.46,42,42
23540,WALL ART THE MAGIC FOREST,Retail Product,8.42,2.55,14.13,14,14
23541,WALL ART CLASSIC PUDDINGS,Retail Product,9.64,0.0,16.63,154,152
23542,WALL ART 70'S ALPHABET,Retail Product,9.73,6.67,16.63,92,89
23543,WALL ART KEEP CALM,Retail Product,8.53,4.15,16.63,106,106
23544,WALL ART MID CENTURY MODERN,Retail Product,7.56,3.95,8.25,21,20
23545,WRAP RED VINTAGE DOILY,Retail Product,0.42,0.34,0.42,85,85
23546,WRAP PAISLEY PARK,Retail Product,0.42,0.42,0.42,121,121
23547,WRAP FLOWER SHOP,Retail Product,0.42,0.42,0.42,62,62
23548,WRAP MAGIC FOREST,Retail Product,0.42,0.42,0.42,43,43
23549,WRAP BIRD GARDEN,Retail Product,0.42,0.42,0.42,52,52
23550,WRAP ALPHABET POSTER,Retail Product,0.42,0.34,0.42,64,64
23551,PACK OF 12 PAISLEY PARK TISSUES,Retail Product,0.51,0.39,1.0,141,141
23552,BICYCLE PUNCTURE REPAIR KIT,Retail Product,2.26,1.79,4.13,124,124
23553,LANDMARK FRAME CAMDEN TOWN,Retail Product,13.29,10.95,24.96,69,69
23554,LANDMARK FRAME OXFORD STREET,Retail Product,13.03,10.95,24.96,59,59
23555,LANDMARK FRAME NOTTING HILL,Retail Product,12.88,10.95,24.96,54,54
23556,LANDMARK FRAME COVENT GARDEN,Retail Product,12.61,10.95,24.96,57,56
23557,LANDMARK FRAME BAKER STREET,Retail Product,13.18,10.95,24.96,32,32
23558,LANDMARK FRAME LONDON BRIDGE,Retail Product,13.09,10.95,24.96,55,55
23559,WOODLAND BUNNIES LOLLY MAKERS,Retail Product,2.85,1.79,4.13,127,127
23560,SET OF 6 RIBBONS COUNTRY STYLE,Retail Product,3.52,2.49,5.79,27,27
23561,SET OF 6 RIBBONS PARTY,Retail Product,3.41,2.49,5.79,16,16
23562,SET OF 6 RIBBONS PERFECTLY PRETTY,Retail Product,3.27,2.49,5.79,45,45
23564,EGG CUP MILKMAID INGRID,Retail Product,1.76,1.04,2.46,76,76
23565,EGG CUP MILKMAID HELGA,Retail Product,1.83,1.25,2.46,65,63
23566,EGG CUP MILKMAID HEIDI,Retail Product,1.76,1.04,2.46,85,84
23567,EGG CUP HENRIETTA HEN PINK,Retail Product,1.81,1.25,2.46,39,38
23568,EGG CUP HENRIETTA HEN CREAM,Retail Product,1.74,1.04,2.46,49,48
23569,TRADTIONAL ALPHABET STAMP SET,Retail Product,5.29,4.15,10.79,203,202
23570,TRADITIONAL PICK UP STICKS GAME,Retail Product,1.43,1.25,2.95,293,293
23571,TRADITIONAL NAUGHTS & CROSSES,Retail Product,1.89,1.45,3.95,268,268
23574,PACKING CHARGE,Retail Product,7.06,0.0,7.5,17,14
23575,SNACK TRAY PAISLEY PARK,Retail Product,2.58,1.65,4.13,34,34
23576,SNACK TRAY RED VINTAGE DOILY,Retail Product,2.4,1.65,4.13,38,38
23578,SNACK TRAY RED GINGHAM,Retail Product,2.42,1.95,4.13,14,14
23579,SNACK TRAY I LOVE LONDON,Retail Product,2.4,0.0,4.13,40,37
23580,SNACK TRAY HAPPY FOREST,Retail Product,2.2,1.95,4.13,26,26
23581,JUMBO BAG PAISLEY PARK,Retail Product,2.25,1.75,4.95,355,351
23582,VINTAGE DOILY JUMBO BAG RED,Retail Product,2.21,1.75,4.95,269,266
23583,LUNCH BAG PAISLEY PARK,Retail Product,1.8,1.45,4.13,339,338
23595,adjustment,Retail Product,0.0,0.0,0.0,2,0
23597,PAPER BUNTING PAISLEY PARK,Retail Product,3.17,2.55,5.79,34,33
23598,PAPER BUNTING VINTAGE PARTY,Retail Product,3.23,2.55,5.79,48,48
23601,SET 10 CARDS SNOWY SNOWDROPS  17100,Retail Product,2.49,2.49,2.49,4,4
23602,SET 10 CARDS 3 WISE MEN 17107,Retail Product,2.91,2.91,2.91,1,1
23603,SET 10 CARD KRAFT REINDEER 17084,Retail Product,2.49,2.49,2.49,14,14
23604,SET 10 MINI SANTA & SNOWMAN  17087,Retail Product,1.66,1.66,1.66,2,2
23605,SET 10 CARDS 12 DAYS OF XMAS 17059,Retail Product,2.91,2.91,2.91,1,1
23607,SET 10 CARDS HATS & STOCKINGS 17081,Retail Product,1.66,1.66,1.66,7,7
23608,SET 10 CARDS RUDOLPHS NOSE 17097,Retail Product,2.91,2.91,2.91,3,3
23609,SET 10 CARDS SNOWY ROBIN 17099,Retail Product,2.91,2.91,2.91,1,1
23610,SET 10 CARDS CHRISTMAS ROBIN 17095,Retail Product,2.08,2.08,2.08,3,3
23611,SET 10 CARDS RED RIDING HOOD 17214,Retail Product,2.49,2.49,2.49,16,16
23612,SET 10 MINICARDS CUTE SNOWMAN 17071,Retail Product,1.66,1.66,1.66,2,2
23613,SET 10 XMAS CARDS & BADGES 17070,Retail Product,2.49,2.49,2.49,6,6
23614,SET 10 CARDS 12 DAYS WRAP  17058,Retail Product,3.33,3.33,3.33,11,11
23615,SET 10 CARDS PRINTED GRAPHIC 17219,Retail Product,2.49,2.49,2.49,4,4
23616,SET 10 CARDS JINGLE BELLS 17217,Retail Product,2.49,2.49,2.49,7,7
23617,SET 10 CARDS SWIRLY XMAS TREE 17104,Retail Product,2.91,2.91,2.91,1,1
23619,SET 10 CARDS POINSETTIA 17093,Retail Product,2.49,2.49,2.49,2,2
23620,SET 10 CARDS PERFECT POST 17090,Retail Product,2.49,2.49,2.49,7,7
23621,SET 10 CARDS DAVID'S MADONNA 17074,Retail Product,2.49,2.49,2.49,4,4
23623,SET 10 CARD CHRISTMAS WELCOME 17112,Retail Product,2.91,2.91,2.91,6,6
23624,SET 10 CARD PERFECT NATIVITY 17089,Retail Product,2.49,2.49,2.49,4,4
23625,SET 6 CARDS SPARKLY REINDEER 17262,Retail Product,4.99,4.99,4.99,4,4
23626,SET 10 CARDS DINKY TREE 17076,Retail Product,2.49,2.49,2.49,16,16
23627,SET 10 CARDS XMAS GRAPHIC  17218,Retail Product,2.49,2.49,2.49,2,2
23628,SET 10 CARDS TRIANGLE ICONS  17220,Retail Product,2.91,2.91,2.91,1,1
23629,SET 10 CARDS DRESSING UP 17077,Retail Product,2.49,2.49,2.49,10,10
23630,SET 10 CARDS HANGING BAUBLES 17080,Retail Product,2.82,2.49,2.99,3,2
23632,SET 10 CARDS CHEERFUL ROBIN 17065,Retail Product,2.08,2.08,2.08,10,10
23633,SET 10 CARDS WORLD CHILDREN 17067,Retail Product,2.49,2.49,2.49,3,3
23634,SET 10 CARDS XMAS CHOIR 17068,Retail Product,2.91,2.91,2.91,5,5
23635,SET 10 CARDS CHRISTMAS HOLLY  17259,Retail Product,4.16,4.16,4.16,3,3
23636,SET 10 CARDS WISHING TREE 17116,Retail Product,2.91,2.91,2.91,7,7
23637,SET 10 CARDS OUT OF ORDER 17216,Retail Product,2.49,2.49,2.49,9,9
23638,SET 10 CARDS ROBIN WATERPUMP  17096,Retail Product,2.91,2.91,2.91,2,2
23639,SET 10 CARDS MAGICAL TREE 17086,Retail Product,3.33,3.33,3.33,4,4
23640,SET 10 CARDS SCOTTIE DOG 17211,Retail Product,2.49,2.49,2.49,8,8
23643,SET 10 CARDS CHRISTMAS BAUBLE 16954,Retail Product,3.33,3.33,3.33,1,1
23644,SET 10 CARDS CHRISTMAS TREE 16955,Retail Product,3.33,3.33,3.33,5,5
23645,SET 10 CHRISTMAS CARDS HOHOHO 16956,Retail Product,2.49,2.49,2.49,4,4
23646,SET 10 CARDS JINGLE BELLS 16957,Retail Product,2.49,2.49,2.49,5,5
23649,SET 10 CARDS DECK THE HALLS 16960,Retail Product,2.49,2.49,2.49,2,2
23650,SET 10 CARDS FILIGREE BAUBLE 16961,Retail Product,2.49,2.49,2.49,4,4
23652,SET 10 CARD CHRISTMAS STAMPS 16963,Retail Product,2.91,2.91,2.91,1,1
23654,SET 10 CARD SNOWMAN 16965,Retail Product,2.49,2.49,2.49,4,4
23660,HENRIETTA HEN MUG,Retail Product,2.19,1.65,4.13,46,42
23661,MILK MAIDS MUG,Retail Product,2.17,1.65,4.13,38,34
23664,FLOWER SHOP DESIGN MUG,Retail Product,1.65,1.65,1.65,1,1
23681,LUNCH BAG RED VINTAGE DOILY,Retail Product,1.86,1.45,4.13,134,134
23691,WRAP KEEP CALM BIRTHDAY,Retail Product,0.42,0.36,0.42,38,38
23692,WRAP A PRETTY THANK YOU,Retail Product,0.42,0.42,0.42,2,2
23694,PAISLEY PARK CARD,Retail Product,0.59,0.36,0.83,41,41
23695,DOILY THANK YOU CARD,Retail Product,0.5,0.36,0.83,59,59
23697,A PRETTY THANK YOU CARD,Retail Product,0.52,0.36,0.83,36,36
23702,High Resolution Image,Retail Product,6.38,0.0,21.0,4,3
23843,"PAPER CRAFT , LITTLE BIRDIE",Retail Product,2.08,2.08,2.08,2,1
35001G,HAND OPEN SHAPE GOLD,Retail Product,3.71,1.25,4.25,33,33
35001W,HAND OPEN SHAPE DECO.WHITE,Retail Product,2.7,0.0,3.49,7,5
35004B,SET OF 3 BLACK FLYING DUCKS,Retail Product,6.13,1.95,12.72,121,112
35004C,SET OF 3 COLOURED  FLYING DUCKS,Retail Product,4.97,0.0,5.45,49,39
35004G,SET OF 3 GOLD FLYING DUCKS,Retail Product,5.2,1.95,6.35,22,21
35004P,SET OF 3 PINK FLYING DUCKS,Retail Product,2.72,0.0,5.45,2,1
35015,UNKNOWN_DESCRIPTION,Retail Product,0.0,0.0,0.0,1,0
35095A,BLUE VICTORIAN FABRIC OVAL BOX,Retail Product,0.69,0.29,0.84,100,100
35095B,RED VICTORIAN FABRIC OVAL BOX,Retail Product,0.66,0.29,0.84,98,98
35241,ENAMEL BLUE RIM BISCUIT BIN,Retail Product,5.78,0.0,10.17,45,44
35265,COLOURFUL FLOWER FRUIT BOWL,Retail Product,2.29,1.0,6.95,12,12
35271S,GOLD PRINT PAPER BAG,Retail Product,0.13,0.0,0.19,3,2
35400,WOODEN BOX ADVENT CALENDAR,Retail Product,7.15,0.0,8.95,16,5
35443,RASTA IN BATH W SPLIFF ASHTRAY,Retail Product,0.85,0.85,0.85,6,6
35471D,SET OF 3 BIRD LIGHT PINK FEATHER,Retail Product,0.91,0.39,2.51,236,234
35591T,TURQUOISE CHRISTMAS TREE,Retail Product,1.0,0.0,1.25,5,4
35592T,UNKNOWN_DESCRIPTION,Retail Product,0.0,0.0,0.0,1,0
35594,UNKNOWN_DESCRIPTION,Retail Product,0.0,0.0,0.0,1,0
35597A,DUSTY PINK CHRISTMAS TREE 30CM,Retail Product,0.62,0.0,1.25,2,1
35597B,BLACKCHRISTMAS TREE 30CM,Retail Product,1.25,1.25,1.25,1,1
35597D,PINK/WHITE CHRISTMAS TREE 30CM,Retail Product,0.19,0.0,0.38,4,2
35598A,DUSTY PINK CHRISTMAS TREE 60CM,Retail Product,1.97,0.0,2.95,3,2
35598B,BLACK CHRISTMAS TREE 60CM,Retail Product,1.93,0.65,6.77,25,25
35598C,WHITE CHRISTMAS TREE 60CM,Retail Product,1.97,0.0,2.95,3,2
35598D,PINK/WHITE CHRISTMAS TREE 60CM,Retail Product,1.48,0.65,2.51,43,42
35599B,BLACK CHRISTMAS TREE 120CM,Retail Product,3.46,1.95,8.49,27,27
35599D,PINK AND WHITE CHRISTMAS TREE 120CM,Retail Product,4.02,1.95,5.91,34,34
35600A,Found by jackie,Retail Product,0.0,0.0,0.0,1,0
35603B,UNKNOWN_DESCRIPTION,Retail Product,0.0,0.0,0.0,1,0
35607A,PINK FLUFFY CHRISTMAS DECORATION,Retail Product,0.61,0.0,1.63,3,2
35607B,BLACK FEATHER CHRISTMAS DECORATION,Retail Product,0.17,0.0,0.19,8,7
35609A,PINK FEATHER CHRISTMAS DECORATION,Retail Product,1.25,0.0,2.51,2,1
35610A,PINK CHRISTMAS FLOCK DROPLET,Retail Product,1.57,0.0,2.51,4,3
35610B,BLACK CHRISTMAS FLOCK DROPLET,Retail Product,0.62,0.0,1.25,2,1
35610C,WHITE CHRISTMAS FLOCK DROPLET,Retail Product,1.25,0.0,2.51,3,2
35611B,thrown away,Retail Product,0.0,0.0,0.0,1,0
35637A,IVORY STRING CURTAIN WITH POLE,Retail Product,4.99,1.95,19.53,28,28
35637C,PINK STRING CURTAIN WITH POLE,Retail Product,6.21,1.95,19.13,9,9
35638A,PINK AND BLACK STRING CURTAIN,Retail Product,3.55,1.95,5.95,5,5
35638B,PINK/BLUE STRING CURTAIN,Retail Product,5.39,1.95,19.13,5,5
35644,UNKNOWN_DESCRIPTION,Retail Product,0.0,0.0,0.0,1,0
35645,VINTAGE BEAD PINK JEWEL BOX,Retail Product,2.55,0.0,4.25,5,3
35646,VINTAGE BEAD PINK EVENING BAG,Retail Product,2.04,1.25,8.47,96,96
35647,VINTAGE BEAD PINK SHADE,Retail Product,1.25,1.25,1.25,2,2
35648,VINTAGE BEAD PINK PURSE,Retail Product,1.43,0.0,5.91,136,132
35649,VINTAGE BEAD COSMETIC BAG,Retail Product,2.63,0.0,6.63,37,36
35650,UNKNOWN_DESCRIPTION,Retail Product,2.48,0.0,4.95,2,1
35651,VINTAGE BEAD PINK SCARF,Retail Product,2.88,1.65,16.13,60,59
35653,VINTAGE BEAD NOTEBOOK,Retail Product,3.22,0.0,5.91,54,52
35809A,ENAMEL PINK TEA CONTAINER,Retail Product,1.88,0.0,4.21,65,64
35809B,ENAMEL BLUE RIM TEA CONTAINER,Retail Product,1.01,0.0,2.1,5,3
35809a,ENAMEL PINK TEA CONTAINER,Retail Product,4.15,4.13,4.21,9,9
35810A,ENAMEL PINK COFFEE CONTAINER,Retail Product,1.62,0.0,4.21,78,77
35810B,ENAMEL BLUE RIM COFFEE CONTAINER,Retail Product,1.53,0.0,4.21,30,26
35815P,"ACRYLIC JEWEL SNOWFLAKE, PINK",Retail Product,0.45,0.0,2.1,8,5
35816P,"ACRYLIC JEWEL ANGEL,PINK",Retail Product,0.38,0.38,0.38,2,2
35817P,"ACRYLIC JEWEL SNOWFLAKE,PINK",Retail Product,0.98,0.0,2.55,3,2
35818B,"ACRYLIC JEWEL ICICLE, BLUE",Retail Product,0.23,0.0,0.38,5,3
35818P,"ACRYLIC JEWEL ICICLE, PINK",Retail Product,0.67,0.38,3.36,20,20
35819B,"ACRYLIC HANGING JEWEL,BLUE",Retail Product,0.48,0.0,2.51,32,29
35819P,"ACRYLIC HANGING JEWEL,PINK",Retail Product,0.44,0.0,1.25,8,7
35823P,UNKNOWN_DESCRIPTION,Retail Product,0.0,0.0,0.0,1,0
35824B,UNKNOWN_DESCRIPTION,Retail Product,0.0,0.0,0.0,1,0
35832,WOOLLY HAT SOCK GLOVE ADVENT STRING,Retail Product,2.95,2.95,2.95,1,0
35833G,4 GOLD FLOCK CHRISTMAS BALLS,Retail Product,1.68,0.0,3.36,2,1
35833P,4 PINK FLOCK CHRISTMAS BALLS,Retail Product,2.16,0.0,3.36,24,23
35909A,RABBIT EASTER DECORATION,Retail Product,2.95,2.95,2.95,3,3
35909B,PINK FLOWERS RABBIT EASTER,Retail Product,2.95,2.95,2.95,2,2
35910A,MULTICOLOUR EASTER RABBIT,Retail Product,1.95,1.95,1.95,4,4
35910B,PINK FLOWERS RABBIT EASTER,Retail Product,1.95,1.95,1.95,3,3
35911A,MULTICOLOUR RABBIT EGG WARMER,Retail Product,0.96,0.0,4.13,71,70
35911B,PINK/FLOWER RABBIT EGG WARMER,Retail Product,1.14,0.43,2.1,15,15
35912B,WHITE/PINK CHICK DECORATION,Retail Product,1.68,1.06,5.79,20,20
35913B,WHITE/PINK CHICK EASTER DECORATION,Retail Product,1.07,0.85,3.29,11,11
35914,PINK CHICK EGG WARMER + EGG CUP,Retail Product,1.03,0.0,4.21,44,41
35915B,BLUE KNITTED HEN,Retail Product,1.06,0.83,1.65,50,50
35915C,PEACH KNITTED HEN,Retail Product,1.02,0.0,3.36,62,60
35916A,YELLOW FELT HANGING HEART W FLOWER,Retail Product,0.77,0.0,1.66,30,29
35916B,BLUE FELT HANGING HEART WITH FLOWER,Retail Product,0.74,0.0,1.66,33,32
35916C,PINK FELT HANGING HEART W FLOWER,Retail Product,0.85,0.0,1.66,21,20
35920,FOUR RABBIT EASTER DECORATIONS,Retail Product,1.87,0.0,4.96,16,15
35921,EASTER BUNNY HANGING GARLAND,Retail Product,2.95,1.25,4.96,24,23
35922,EASTER BUNNY WREATH,Retail Product,4.5,0.0,4.95,11,10
35923,CANDY HEART HANGING DECORATION,Retail Product,0.76,0.0,2.51,65,63
35924,HANGING FAIRY CAKE DECORATION,Retail Product,2.49,1.63,4.21,79,74
35933,PINK STOCKING CHRISTMAS DECORATION,Retail Product,0.56,0.0,4.21,22,19
35951,UNKNOWN_DESCRIPTION,Retail Product,0.0,0.0,0.0,1,0
35953,FOLKART STAR CHRISTMAS DECORATIONS,Retail Product,0.6,0.39,8.47,136,135
35954,SMALL FOLKART STAR CHRISTMAS DEC,Retail Product,0.79,0.0,3.36,60,56
35957,SMALLFOLKART BAUBLE CHRISTMAS DEC,Retail Product,1.34,0.0,1.66,44,41
35958,FOLKART ZINC STAR CHRISTMAS DEC,Retail Product,0.51,0.0,0.85,5,3
35961,FOLKART ZINC HEART CHRISTMAS DEC,Retail Product,1.13,0.72,1.66,251,250
35964,FOLKART CLIP ON STARS,Retail Product,0.84,0.39,2.1,103,103
35965,FOLKART HEART NAPKIN RINGS,Retail Product,2.0,0.0,3.36,83,69
35966,UNKNOWN_DESCRIPTION,Retail Product,0.15,0.0,0.38,5,2
35967,FOLK ART METAL STAR T-LIGHT HOLDER,Retail Product,0.73,0.38,1.66,67,67
35968,FOLK ART METAL HEART T-LIGHT HOLDER,Retail Product,0.39,0.0,1.63,21,19
35969,UNKNOWN_DESCRIPTION,Retail Product,0.0,0.0,0.0,1,0
35970,ZINC FOLKART SLEIGH BELLS,Retail Product,2.39,0.0,8.33,477,470
35971,ROSE FOLKART HEART DECORATIONS,Retail Product,1.8,0.42,2.51,93,91
35972,DAISY FOLKART HEART DECORATION,Retail Product,1.12,0.0,1.25,19,17
35991,UNKNOWN_DESCRIPTION,Retail Product,0.0,0.0,0.0,1,0
37327,ASSTD MULTICOLOUR CIRCLES MUG,Retail Product,1.53,0.0,16.13,90,84
37330,BIG POLKADOT MUG,Retail Product,0.39,0.39,0.39,1,1
37333,"RETRO ""TEA FOR ONE""",Retail Product,4.77,0.0,10.79,20,17
37340,MULTICOLOUR SPRING FLOWER MUG,Retail Product,2.61,0.0,8.47,139,136
37342,POLKADOT COFFEE CUP & SAUCER PINK,Retail Product,1.51,0.0,5.79,115,110
37343,POLKADOT MUG PINK,Retail Product,2.05,0.0,3.36,14,13
37351,ORANGE FLOWER MUG,Retail Product,0.82,0.39,1.25,2,2
37370,RETRO COFFEE MUGS ASSORTED,Retail Product,5.12,0.0,16.13,174,166
37379A,PINK CHERRY BLOSSOM CUP & SAUCER,Retail Product,0.62,0.0,1.25,2,1
37413,ICON MUG REVOLUTIONARY,Retail Product,0.41,0.0,1.25,84,83
37423,WHITE WITH BLACK CATS PLATE,Retail Product,0.41,0.0,0.85,4,3
37424,UNKNOWN_DESCRIPTION,Retail Product,0.0,0.0,0.0,1,0
37444A,YELLOW BREAKFAST CUP AND SAUCER,Retail Product,1.63,0.0,5.91,23,20
37444B,BLUE BREAKFAST CUP AND SAUCER,Retail Product,1.77,0.0,2.95,5,3
37444C,PINK BREAKFAST CUP AND SAUCER,Retail Product,1.77,0.0,5.91,13,11
37446,MINI CAKE STAND WITH HANGING CAKES,Retail Product,1.75,1.25,3.36,206,194
37447,CERAMIC CAKE DESIGN SPOTTED PLATE,Retail Product,2.07,1.25,3.36,121,115
37448,CERAMIC CAKE DESIGN SPOTTED MUG,Retail Product,1.77,1.25,3.29,206,194
37449,CERAMIC CAKE STAND + HANGING CAKES,Retail Product,9.84,6.75,21.23,180,155
37450,CERAMIC CAKE BOWL + HANGING CAKES,Retail Product,3.58,2.55,5.91,151,139
37461,UNKNOWN_DESCRIPTION,Retail Product,0.42,0.0,1.25,3,1
37462E,"PET MUG, GOLDFISH",Retail Product,0.64,0.19,0.84,12,12
37464,ROBOT MUG IN DISPLAY BOX,Retail Product,0.62,0.0,1.25,4,2
37467,PIG MUG IN TWO COLOUR DESIGNS,Retail Product,1.22,0.0,4.21,20,17
37468,HARDMAN MUG 3 ASSORTED,Retail Product,0.78,0.0,7.46,16,14
37471,MULTICOLOUR POLKADOT PLATE,Retail Product,2.08,0.0,6.63,4,3
37474,UNKNOWN_DESCRIPTION,Retail Product,3.32,0.0,9.95,3,1
37475,SET/4 COLOURFUL MIXING BOWLS,Retail Product,9.83,8.29,20.38,44,44
37476,CONDIMENT TRAY 4 BOWLS AND 4 SPOONS,Retail Product,10.69,0.0,18.68,29,27
37477B,UNKNOWN_DESCRIPTION,Retail Product,0.0,0.0,0.0,1,0
37477C,UNKNOWN_DESCRIPTION,Retail Product,0.0,0.0,0.0,1,0
37477D,UNKNOWN_DESCRIPTION,Retail Product,0.0,0.0,0.0,1,0
37479B,CUBIC MUG FLOCK BLUE ON BROWN,Retail Product,1.38,0.0,5.79,24,21
37479P,CUBIC MUG FLOCK PINK ON BROWN,Retail Product,2.01,0.0,16.98,37,35
37482P,CUBIC MUG PINK POLKADOT,Retail Product,2.6,0.0,16.98,51,50
37487B,YELLOW/ORANGE FLOWER DESIGN PLATE,Retail Product,0.19,0.0,0.29,3,2
37488A,YELLOW PINK FLOWER DESIGN BIG BOWL,Retail Product,0.29,0.0,0.39,4,3
37489A,YELLOW/PINK FLOWER DESIGN BIG MUG,Retail Product,0.46,0.0,1.95,16,15
37489B,BLUE/YELLOW FLOWER DESIGN BIG MUG,Retail Product,0.65,0.39,1.95,12,12
37489C,GREEN/BLUE FLOWER DESIGN BIG MUG,Retail Product,0.78,0.39,1.95,8,8
37489D,PINK/GREEN FLOWER DESIGN BIG MUG,Retail Product,0.48,0.39,1.95,17,17
37491A,YELLOW/PINK CERAMIC CANDLE HOLDER,Retail Product,3.31,3.29,3.36,4,4
37491B,BLUE/YELLOW CERAMIC CANDLE HOLDER,Retail Product,1.65,1.65,1.65,1,1
37491C,GREEN/BLUE CERAMIC CANDLE HOLDER,Retail Product,1.65,1.65,1.65,1,1
37491D,PURPLE/BLUE CERAMIC CANDLE HOLDER,Retail Product,2.47,1.65,3.29,2,2
37495,FAIRY CAKE BIRTHDAY CANDLE SET,Retail Product,3.99,2.95,7.62,104,92
37500,TEA TIME TEAPOT IN GIFT BOX,Retail Product,7.24,4.95,21.23,116,113
37501,TEA TIME TEA SET IN GIFT BOX,Retail Product,6.43,0.0,14.43,52,49
37503,TEA TIME CAKE STAND IN GIFT BOX,Retail Product,10.75,10.75,10.75,1,0
37509,NEW ENGLAND MUG W GIFT BOX,Retail Product,1.27,0.0,2.55,4,2
40001,WHITE BAMBOO RIBS LAMPSHADE,Retail Product,1.03,0.0,1.66,63,56
40003,WHITE BAMBOO RIBS LAMPSHADE,Retail Product,1.54,0.0,3.29,16,15
40005B,BLUE ORGANDY ROUND LAMPSHADE W BEA,Retail Product,0.85,0.85,0.85,4,4
40016,CHINESE DRAGON PAPER LANTERNS,Retail Product,2.21,0.0,8.47,100,97
40018F,UNKNOWN_DESCRIPTION,Retail Product,0.0,0.0,0.0,1,0
40046A,RED DAISY PAPER LAMPSHADE,Retail Product,1.07,0.0,1.25,7,6
44089A,PINK GAUZE BUTTERFLY LAMPSHADE,Retail Product,0.42,0.42,0.42,4,4
44089C,LILAC GAUZE BUTTERFLY LAMPSHADE,Retail Product,0.42,0.42,0.42,6,6
44091A,BLUE CRUSOE CHECK LAMPSHADE,Retail Product,0.25,0.0,0.42,5,3
44092B,BLUE WHITE PLASTIC RINGS LAMPSHADE,Retail Product,0.85,0.85,0.85,5,5
44092C,PURPLE/COPPER HANGING LAMPSHADE,Retail Product,0.85,0.85,0.85,10,10
44228,CANNABIS LEAF BEAD CURTAIN,Retail Product,0.85,0.85,0.85,2,2
44234,ASSORTED CIRCULAR MOBILE,Retail Product,0.41,0.18,1.66,38,37
44235,ASSORTED COLOURED CIRCLE MOBILE,Retail Product,0.42,0.36,0.42,16,16
44236,PINK/PURPLE CIRCLE CURTAIN,Retail Product,1.04,0.0,4.65,9,7
44242A,LILAC FEATHERS CURTAIN,Retail Product,0.79,0.79,0.79,1,1
44242B,PINK FEATHERS CURTAIN,Retail Product,0.94,0.79,1.25,3,3
44265,UNKNOWN_DESCRIPTION,Retail Product,1.42,0.0,4.25,3,1
45013,FOLDING SHOE TIDY,Retail Product,2.95,2.95,2.95,2,2
46000M,POLYESTER FILLER PAD 45x45cm,Retail Product,1.49,0.0,1.55,145,138
46000P,POLYESTER FILLER PAD 65CMx65CM,Retail Product,4.25,4.25,4.25,6,6
46000R,POLYESTER FILLER PAD 45x30cm,Retail Product,1.45,1.45,1.45,38,38
46000S,POLYESTER FILLER PAD 40x40cm,Retail Product,1.39,0.0,1.45,196,185
46000U,POLYESTER FILLER PAD 30CMx30CM,Retail Product,1.2,0.0,1.25,27,26
46037A,UNKNOWN_DESCRIPTION,Retail Product,0.0,0.0,0.0,1,0
46115B,GREEN POP ART MAO CUSHION COVER,Retail Product,0.13,0.0,0.19,3,2
46118,FUNKY MONKEY CUSHION COVER,Retail Product,2.81,0.85,8.47,46,46
46126A,ELVIS WALLHANGING / CURTAIN,Retail Product,1.38,0.0,2.46,9,8
46138B,BLUE CHENILLE SHAGGY CUSHION COVER,Retail Product,1.01,0.85,1.95,14,12
46775D,SUNSET COLOUR CHUNKY KNITTED THROW,Retail Product,10.69,0.0,16.95,42,39
46776A,WOVEN BUBBLE GUM CUSHION COVER,Retail Product,4.2,4.13,4.95,70,70
46776B,WOVEN BERRIES CUSHION COVER,Retail Product,4.21,4.13,4.95,88,88
46776C,WOVEN FROST CUSHION COVER,Retail Product,4.22,4.13,4.95,59,59
46776D,WOVEN SUNSET CUSHION COVER,Retail Product,4.2,4.13,4.95,37,37
46776E,WOVEN CANDY CUSHION COVER,Retail Product,4.24,4.13,4.95,38,38
46776F,WOVEN ROSE GARDEN CUSHION COVER,Retail Product,4.21,4.13,4.95,89,89
46776a,WOVEN BUBBLE GUM CUSHION COVER,Retail Product,4.13,4.13,4.13,1,1
46776b,WOVEN BERRIES CUSHION COVER,Retail Product,4.13,4.13,4.13,1,1
46776e,WOVEN CANDY CUSHION COVER,Retail Product,4.13,4.13,4.13,1,1
46776f,WOVEN ROSE GARDEN CUSHION COVER,Retail Product,4.13,4.13,4.13,1,1
47013A,WINE BOTTLE DRESSING LT.BLUE,Retail Product,0.16,0.0,0.29,5,4
47013C,WINE BOTTLE DRESSING DARK BLUE,Retail Product,0.38,0.0,0.83,14,12
47016,LIGHT DECORATION BATTERY OPERATED,Retail Product,2.1,2.1,2.1,1,1
